2.00000e+00 -1.00000e+00 -1.00000e+00
-2.00000e+00 1.00000e+00 1.00000e+00
4.00000e+00 -3.73205e+00 -2.67949e-01
-4.00000e+00 2.67949e-01 3.73205e+00
8.00000e+00 -7.87298e+00 -1.27017e-01
-8.00000e+00 1.27017e-01 7.87298e+00
1.60000e+01 -1.59373e+01 -6.27461e-02
-1.60000e+01 6.27461e-02 1.59373e+01
3.20000e+01 -3.19687e+01 -3.12806e-02
-3.20000e+01 3.12806e-02 3.19687e+01
6.40000e+01 -6.39844e+01 -1.56288e-02
-6.40000e+01 1.56288e-02 6.39844e+01
1.28000e+02 -1.27992e+02 -7.81298e-03
-1.28000e+02 7.81298e-03 1.27992e+02
2.56000e+02 -2.55996e+02 -3.90631e-03
-2.56000e+02 3.90631e-03 2.55996e+02
5.12000e+02 -5.11998e+02 -1.95313e-03
-5.12000e+02 1.95313e-03 5.11998e+02
1.02400e+03 -1.02400e+03 -9.76563e-04
-1.02400e+03 9.76563e-04 1.02400e+03
2.04800e+03 -2.04800e+03 -4.88281e-04
-2.04800e+03 4.88281e-04 2.04800e+03
4.09600e+03 -4.09600e+03 -2.44141e-04
-4.09600e+03 2.44141e-04 4.09600e+03
8.19200e+03 -8.19200e+03 -1.22070e-04
-8.19200e+03 1.22070e-04 8.19200e+03
1.63840e+04 -1.63840e+04 -6.10352e-05
-1.63840e+04 6.10352e-05 1.63840e+04
3.27680e+04 -3.27680e+04 -3.05176e-05
-3.27680e+04 3.05176e-05 3.27680e+04
6.55360e+04 -6.55360e+04 -1.52588e-05
-6.55360e+04 1.52588e-05 6.55360e+04
1.31072e+05 -1.31072e+05 -7.62939e-06
-1.31072e+05 7.62939e-06 1.31072e+05
2.62144e+05 -2.62144e+05 -3.81470e-06
-2.62144e+05 3.81470e-06 2.62144e+05
5.24288e+05 -5.24288e+05 -1.90735e-06
-5.24288e+05 1.90735e-06 5.24288e+05
1.04858e+06 -1.04858e+06 -9.53674e-07
-1.04858e+06 9.53674e-07 1.04858e+06
2.09715e+06 -2.09715e+06 -4.76837e-07
-2.09715e+06 4.76837e-07 2.09715e+06
4.19430e+06 -4.19430e+06 -2.38419e-07
-4.19430e+06 2.38419e-07 4.19430e+06
8.38861e+06 -8.38861e+06 -1.19209e-07
-8.38861e+06 1.19209e-07 8.38861e+06
1.67772e+07 -1.67772e+07 -5.96046e-08
-1.67772e+07 5.96046e-08 1.67772e+07
3.35544e+07 -3.35544e+07 -2.98023e-08
-3.35544e+07 2.98023e-08 3.35544e+07
6.71089e+07 -6.71089e+07 -1.49012e-08
-6.71089e+07 1.49012e-08 6.71089e+07
1.34218e+08 -1.34218e+08 -7.45058e-09
-1.34218e+08 7.45058e-09 1.34218e+08
2.68435e+08 -2.68435e+08 0.00000e+00
-2.68435e+08 0.00000e+00 2.68435e+08
5.36871e+08 -5.36871e+08 0.00000e+00
-5.36871e+08 0.00000e+00 5.36871e+08
1.07374e+09 -1.07374e+09 0.00000e+00
-1.07374e+09 0.00000e+00 1.07374e+09
2.14748e+09 -2.14748e+09 0.00000e+00
-2.14748e+09 0.00000e+00 2.14748e+09
4.29497e+09 -4.29497e+09 0.00000e+00
-4.29497e+09 0.00000e+00 4.29497e+09
8.58993e+09 -8.58993e+09 0.00000e+00
-8.58993e+09 0.00000e+00 8.58993e+09
1.71799e+10 -1.71799e+10 0.00000e+00
-1.71799e+10 0.00000e+00 1.71799e+10
3.43597e+10 -3.43597e+10 0.00000e+00
-3.43597e+10 0.00000e+00 3.43597e+10
6.87195e+10 -6.87195e+10 0.00000e+00
-6.87195e+10 0.00000e+00 6.87195e+10
1.37439e+11 -1.37439e+11 0.00000e+00
-1.37439e+11 0.00000e+00 1.37439e+11
2.74878e+11 -2.74878e+11 0.00000e+00
-2.74878e+11 0.00000e+00 2.74878e+11
5.49756e+11 -5.49756e+11 0.00000e+00
-5.49756e+11 0.00000e+00 5.49756e+11
1.09951e+12 -1.09951e+12 0.00000e+00
-1.09951e+12 0.00000e+00 1.09951e+12
2.19902e+12 -2.19902e+12 0.00000e+00
-2.19902e+12 0.00000e+00 2.19902e+12
4.39805e+12 -4.39805e+12 0.00000e+00
-4.39805e+12 0.00000e+00 4.39805e+12
8.79609e+12 -8.79609e+12 0.00000e+00
-8.79609e+12 0.00000e+00 8.79609e+12
1.75922e+13 -1.75922e+13 0.00000e+00
-1.75922e+13 0.00000e+00 1.75922e+13
3.51844e+13 -3.51844e+13 0.00000e+00
-3.51844e+13 0.00000e+00 3.51844e+13
7.03687e+13 -7.03687e+13 0.00000e+00
-7.03687e+13 0.00000e+00 7.03687e+13
1.40737e+14 -1.40737e+14 0.00000e+00
-1.40737e+14 0.00000e+00 1.40737e+14
2.81475e+14 -2.81475e+14 0.00000e+00
-2.81475e+14 0.00000e+00 2.81475e+14
5.62950e+14 -5.62950e+14 0.00000e+00
-5.62950e+14 0.00000e+00 5.62950e+14
