0.273  0.0408371 0.0497812
0.274  0.0409373 0.0486716
0.275  0.0410366 0.047587
0.276  0.0411349 0.0465269
0.277  0.0412322 0.0454907
0.278  0.0413286 0.0444779
0.279  0.0414241 0.0434879
0.28  0.0415187 0.0425202
0.281  0.0416123 0.0415744
0.282  0.0417051 0.0406498
0.283  0.0417969 0.0397461
0.284  0.0418878 0.0388628
0.285  0.0419779 0.0379994
0.286  0.0420671 0.0371554
0.287  0.0421554 0.0363304
0.288  0.0422428 0.035524
0.289  0.0423294 0.0347358
0.29  0.0424151 0.0339652
0.291  0.0424999 0.0332121
0.292  0.042584 0.0324758
0.293  0.0426672 0.0317561
0.294  0.0427495 0.0310526
0.295  0.0428311 0.0303649
0.296  0.0429118 0.0296926
0.297  0.0429918 0.0290355
0.298  0.0430709 0.0283931
0.299  0.0431492 0.0277651
0.3  0.0432268 0.0271512
0.301  0.0433036 0.026551
0.302  0.0433796 0.0259644
0.303  0.0434548 0.0253908
0.304  0.0435293 0.0248301
0.305  0.043603 0.024282
0.306  0.043676 0.0237462
0.307  0.0437482 0.0232223
0.308  0.0438197 0.0227101
0.309  0.0438905 0.0222094
0.31  0.0439606 0.0217199
0.311  0.0440299 0.0212414
0.312  0.0440985 0.0207735
0.313  0.0441665 0.0203161
0.314  0.0442337 0.0198688
0.315  0.0443002 0.0194316
0.316  0.0443661 0.0190041
0.317  0.0444313 0.0185861
0.318  0.0444958 0.0181774
0.319  0.0445596 0.0177779
0.32  0.0446228 0.0173872
0.321  0.0446853 0.0170052
0.322  0.0447472 0.0166318
0.323  0.0448084 0.0162666
0.324  0.044869 0.0159095
0.325  0.044929 0.0155604
0.326  0.0449883 0.015219
0.327  0.0450471 0.0148852
0.328  0.0451052 0.0145588
0.329  0.0451627 0.0142396
0.33  0.0452196 0.0139275
0.331  0.0452759 0.0136223
0.332  0.0453316 0.0133239
0.333  0.0453867 0.0130321
0.334  0.0454412 0.0127467
0.335  0.0454952 0.0124677
0.336  0.0455486 0.0121948
0.337  0.0456014 0.011928
0.338  0.0456537 0.011667
0.339  0.0457054 0.0114118
0.34  0.0457565 0.0111622
0.341  0.0458071 0.0109182
0.342  0.0458572 0.0106795
0.343  0.0459068 0.010446
0.344  0.0459558 0.0102177
0.345  0.0460043 0.00999448
0.346  0.0460522 0.00977613
0.347  0.0460997 0.00956259
0.348  0.0461466 0.00935374
0.349  0.0461931 0.00914947
0.35  0.046239 0.0089497
0.351  0.0462845 0.00875431
0.352  0.0463294 0.00856321
0.353  0.0463739 0.0083763
0.354  0.0464179 0.00819349
0.355  0.0464614 0.00801469
0.356  0.0465044 0.00783981
0.357  0.046547 0.00766876
0.358  0.0465891 0.00750145
0.359  0.0466307 0.0073378
0.36  0.0466719 0.00717774
0.361  0.0467127 0.00702117
0.362  0.046753 0.00686803
0.363  0.0467928 0.00671823
0.364  0.0468322 0.0065717
0.365  0.0468712 0.00642838
0.366  0.0469098 0.00628818
0.367  0.0469479 0.00615104
0.368  0.0469856 0.00601689
0.369  0.0470229 0.00588567
0.37  0.0470598 0.00575731
0.371  0.0470963 0.00563174
0.372  0.0471324 0.00550891
0.373  0.047168 0.00538875
0.374  0.0472033 0.0052712
0.375  0.0472382 0.00515622
0.376  0.0472727 0.00504373
0.377  0.0473068 0.00493369
0.378  0.0473405 0.00482605
0.379  0.0473739 0.00472074
0.38  0.0474068 0.00461772
0.381  0.0474394 0.00451693
0.382  0.0474717 0.00441834
0.383  0.0475035 0.00432188
0.384  0.0475351 0.00422752
0.385  0.0475662 0.0041352
0.386  0.047597 0.00404489
0.387  0.0476275 0.00395653
0.388  0.0476576 0.00387009
0.389  0.0476874 0.00378552
0.39  0.0477168 0.00370279
0.391  0.0477459 0.00362184
0.392  0.0477747 0.00354265
0.393  0.0478031 0.00346517
0.394  0.0478312 0.00338937
0.395  0.047859 0.00331521
0.396  0.0478865 0.00324265
0.397  0.0479137 0.00317167
0.398  0.0479405 0.00310222
0.399  0.047967 0.00303427
0.4  0.0479933 0.00296778
0.401  0.0480192 0.00290274
0.402  0.0480448 0.0028391
0.403  0.0480702 0.00277684
0.404  0.0480952 0.00271592
0.405  0.0481199 0.00265632
0.406  0.0481444 0.002598
0.407  0.0481686 0.00254095
0.408  0.0481925 0.00248512
0.409  0.0482161 0.0024305
0.41  0.0482394 0.00237706
0.411  0.0482625 0.00232478
0.412  0.0482853 0.00227362
0.413  0.0483078 0.00222357
0.414  0.04833 0.0021746
0.415  0.048352 0.00212668
0.416  0.0483738 0.0020798
0.417  0.0483952 0.00203393
0.418  0.0484165 0.00198905
0.419  0.0484374 0.00194514
0.42  0.0484581 0.00190217
0.421  0.0484786 0.00186014
0.422  0.0484989 0.00181901
0.423  0.0485188 0.00177876
0.424  0.0485386 0.00173939
0.425  0.0485581 0.00170087
0.426  0.0485774 0.00166317
0.427  0.0485964 0.00162629
0.428  0.0486152 0.00159021
0.429  0.0486338 0.00155491
0.43  0.0486522 0.00152036
0.431  0.0486703 0.00148657
0.432  0.0486882 0.0014535
0.433  0.0487059 0.00142115
0.434  0.0487234 0.00138949
0.435  0.0487407 0.00135852
0.436  0.0487577 0.00132822
0.437  0.0487746 0.00129857
0.438  0.0487912 0.00126957
0.439  0.0488077 0.00124119
0.44  0.0488239 0.00121342
0.441  0.0488399 0.00118626
0.442  0.0488558 0.00115968
0.443  0.0488714 0.00113368
0.444  0.0488869 0.00110824
0.445  0.0489021 0.00108335
0.446  0.0489172 0.001059
0.447  0.0489321 0.00103517
0.448  0.0489467 0.00101186
0.449  0.0489612 0.000989061
0.45  0.0489756 0.000966753
0.451  0.0489897 0.000944928
0.452  0.0490037 0.000923576
0.453  0.0490175 0.000902688
0.454  0.0490311 0.000882252
0.455  0.0490445 0.000862261
0.456  0.0490578 0.000842703
0.457  0.0490709 0.00082357
0.458  0.0490838 0.000804853
0.459  0.0490966 0.000786543
0.46  0.0491092 0.000768631
0.461  0.0491216 0.000751109
0.462  0.0491339 0.000733969
0.463  0.049146 0.000717201
0.464  0.049158 0.000700799
0.465  0.0491698 0.000684755
0.466  0.0491814 0.000669061
0.467  0.049193 0.000653709
0.468  0.0492043 0.000638692
0.469  0.0492155 0.000624003
0.47  0.0492266 0.000609635
0.471  0.0492375 0.000595581
0.472  0.0492483 0.000581835
0.473  0.0492589 0.00056839
0.474  0.0492694 0.00055524
0.475  0.0492797 0.000542377
0.476  0.0492899 0.000529797
0.477  0.0493 0.000517493
