1.200000, 1.140659, 15.974666
0.001000, 1.111337, 0.998547
0.800000, 1.107607, 1.881031
0.700000, 1.112831, 0.620850
0.600000, 1.097192, -0.042681
0.100000, 1.191392, 0.684142
1.000000, 0.757151, 2.740640
0.750000, 1.221148, 1.513367
0.200000, 1.182299, 0.355095
0.400000, 1.174416, 0.046733
0.001000, 1.111337, 0.998547
0.500000, 1.164147, 0.059141
0.300000, 1.252648, 0.266774
0.250000, 1.265731, 0.349635
