0.000000 0.000000 0.000000 0.091148 0.347848 -1.693755 
0.000000 3.684031 3.684031 -0.870100 0.526100 -1.407408 
3.684031 3.684031 0.000000 0.526033 0.374342 1.685603 
3.684031 0.000000 3.684031 0.029515 0.498694 1.949851 
0.000000 0.000000 7.368063 0.524129 -1.695846 -0.395846 
0.000000 3.684031 11.052094 0.013919 -1.298454 1.834540 
3.684031 3.684031 7.368063 -1.575963 2.607857 0.389705 
3.684031 0.000000 11.052094 0.156847 0.538036 -0.459631 
0.000000 0.000000 14.736126 -1.651090 0.502455 -0.231720 
0.000000 3.684031 18.420157 -1.579109 0.397595 -1.618221 
3.684031 3.684031 14.736126 2.436468 1.171349 1.651676 
3.684031 0.000000 18.420157 -1.356401 -1.050907 -0.247607 
0.000000 0.000000 22.104189 -0.254123 0.489903 -1.306174 
0.000000 3.684031 25.788220 -1.677947 -0.978432 1.798103 
3.684031 3.684031 22.104189 -0.518988 3.563183 0.495072 
3.684031 0.000000 25.788220 -0.038120 0.389677 -1.702308 
0.000000 7.368063 0.000000 2.614905 -0.424440 0.463430 
0.000000 11.052094 3.684031 -1.253596 3.749809 -0.681335 
3.684031 11.052094 0.000000 -1.700548 -0.821270 -1.053663 
3.684031 7.368063 3.684031 2.846100 4.385847 -1.686676 
0.000000 7.368063 7.368063 4.030771 -1.025973 -1.700366 
0.000000 11.052094 11.052094 0.086027 0.669419 0.203070 
3.684031 11.052094 7.368063 -1.706503 -1.157474 2.857717 
3.684031 7.368063 11.052094 0.406957 0.523598 -0.467030 
0.000000 7.368063 14.736126 0.181066 0.307513 3.636806 
0.000000 11.052094 18.420157 -0.560452 -1.475393 1.765755 
3.684031 11.052094 14.736126 -1.193784 -1.635807 -0.534557 
3.684031 7.368063 18.420157 -0.708270 -0.295126 -0.114256 
0.000000 7.368063 22.104189 0.521149 0.127714 -0.914379 
0.000000 11.052094 25.788220 3.501769 0.516706 -0.648086 
3.684031 11.052094 22.104189 -1.282798 -0.834458 1.665042 
3.684031 7.368063 25.788220 -0.246445 0.389677 -1.680606 
0.000000 14.736126 0.000000 -0.175115 1.569412 -1.670416 
0.000000 18.420157 3.684031 -1.231862 -1.339750 -1.687336 
3.684031 18.420157 0.000000 -1.247814 -0.972846 -1.309802 
