0.000000 1.993460 -3.204471 -2467.914602
0.010000 1.985389 -3.163231 -1796.120260
0.020000 1.957263 -3.033319 -1781.851072
0.030000 1.896422 -2.790824 -1758.786635
0.040000 1.781608 -2.378212 -1720.012403
0.050000 1.599671 -1.693971 -1668.964618
0.060000 1.382704 -0.687944 -1639.609180
0.070000 1.198814 0.467880 -1662.142542
0.080000 1.093386 1.377313 -1721.321331
0.090000 1.063510 1.787010 -1779.035304
0.100000 1.083705 1.761618 -1817.715116
0.110000 1.124784 1.536876 -1834.420086
0.120000 1.162225 1.321634 -1831.939966
0.130000 1.184925 1.194519 -1820.899203
0.140000 1.189982 1.174281 -1807.656216
0.150000 1.179094 1.256783 -1795.203459
0.160000 1.162066 1.383992 -1790.058404
0.170000 1.148985 1.488089 -1793.106635
0.180000 1.139877 1.567369 -1796.373930
0.190000 1.130734 1.648901 -1796.184929
0.200000 1.123669 1.714057 -1797.419114
0.210000 1.124155 1.721037 -1803.014126
0.220000 1.132519 1.665386 -1809.373672
0.230000 1.140796 1.606620 -1809.688680
0.240000 1.142555 1.592995 -1804.503393
0.250000 1.141553 1.597958 -1802.058276
0.260000 1.144195 1.578853 -1804.750351
0.270000 1.151409 1.531451 -1808.441090
0.280000 1.158456 1.488710 -1808.665793
0.290000 1.159930 1.488308 -1804.399151
0.300000 1.157745 1.517305 -1801.180010
0.310000 1.158101 1.529065 -1803.251127
0.320000 1.158460 1.541193 -1803.674391
0.330000 1.151825 1.602226 -1798.306884
0.340000 1.139344 1.703289 -1793.485599
0.350000 1.127448 1.796378 -1793.930860
0.360000 1.117711 1.871047 -1795.680856
0.370000 1.109593 1.932254 -1796.763932
0.380000 1.105558 1.959639 -1799.722023
0.390000 1.107054 1.940633 -1804.082225
0.400000 1.110740 1.902465 -1805.930576
0.410000 1.112865 1.874570 -1804.715448
0.420000 1.113505 1.856449 -1803.464855
0.430000 1.115244 1.830849 -1804.093326
0.440000 1.121334 1.774912 -1807.328046
0.450000 1.131555 1.690664 -1810.762737
0.460000 1.140424 1.619252 -1810.009798
0.470000 1.143242 1.592072 -1805.465995
0.480000 1.140258 1.606502 -1800.848730
0.490000 1.136357 1.629197 -1799.853450
0.500000 1.136667 1.625030 -1803.002621
0.510000 1.141815 1.592537 -1806.804354
0.520000 1.147122 1.562705 -1807.397742
0.530000 1.145141 1.588118 -1801.883530
0.540000 1.136746 1.661863 -1796.532631
0.550000 1.130877 1.718865 -1798.273777
0.560000 1.130622 1.735786 -1802.891046
0.570000 1.129058 1.761809 -1802.334011
0.580000 1.119269 1.846708 -1795.992615
0.590000 1.105050 1.963760 -1792.050014
0.600000 1.096158 2.034257 -1796.142644
0.610000 1.093176 2.054486 -1800.862910
0.620000 1.092616 2.055031 -1802.515118
0.630000 1.094964 2.030825 -1804.759165
0.640000 1.098079 2.001569 -1805.543255
0.650000 1.097097 2.006257 -1802.543676
0.660000 1.089660 2.063008 -1797.605174
0.670000 1.077240 2.160893 -1793.737970
0.680000 1.063661 2.271017 -1792.639600
0.690000 1.054762 2.344318 -1795.951580
0.700000 1.055026 2.339298 -1802.952122
0.710000 1.063524 2.265119 -1809.327578
0.720000 1.076609 2.155180 -1812.934594
0.730000 1.089918 2.046258 -1813.384288
0.740000 1.098300 1.980272 -1809.723078
0.750000 1.100651 1.964671 -1804.941068
0.760000 1.101253 1.965802 -1803.343254
0.770000 1.104354 1.948507 -1805.327499
0.780000 1.108851 1.921217 -1806.539702
0.790000 1.111930 1.904228 -1805.467020
0.800000 1.112627 1.902340 -1803.742523
0.810000 1.109749 1.924932 -1801.136844
0.820000 1.102189 1.981075 -1797.626387
0.830000 1.090760 2.065711 -1794.587224
0.840000 1.079037 2.152085 -1794.141907
0.850000 1.072923 2.194549 -1797.997693
0.860000 1.078031 2.145339 -1806.554630
0.870000 1.090962 2.033883 -1813.003537
0.880000 1.100875 1.948382 -1810.989702
0.890000 1.101518 1.933174 -1803.889524
0.900000 1.095846 1.966648 -1798.577363
0.910000 1.094539 1.968690 -1801.406505
0.920000 1.104509 1.884383 -1810.363843
0.930000 1.118644 1.773790 -1813.985878
0.940000 1.128446 1.702221 -1810.528610
0.950000 1.134202 1.661620 -1807.477632
0.960000 1.135727 1.653553 -1804.393427
0.970000 1.131954 1.686984 -1800.169476
0.980000 1.126398 1.735146 -1798.612777
0.990000 1.123189 1.768104 -1800.319232
1.000000 1.123190 1.777869 -1802.922452
1.010000 1.123098 1.786551 -1803.137324
1.020000 1.118773 1.823629 -1799.941579
1.030000 1.112379 1.874655 -1797.811333
1.040000 1.114978 1.857727 -1804.035209
1.050000 1.133460 1.719812 -1816.645916
1.060000 1.155974 1.557989 -1820.428957
1.070000 1.167249 1.478566 -1811.983860
1.080000 1.165001 1.491414 -1801.474104
1.090000 1.155476 1.554803 -1795.725776
1.100000 1.144461 1.629957 -1794.652536
1.110000 1.132747 1.712252 -1794.258130
1.120000 1.119189 1.809855 -1792.898608
1.130000 1.104485 1.917037 -1791.908233
1.140000 1.092704 2.003196 -1793.838878
1.150000 1.088130 2.030622 -1799.397449
1.160000 1.089768 2.010701 -1804.027835
1.170000 1.096346 1.954034 -1807.719794
1.180000 1.106078 1.876241 -1810.303913
1.190000 1.113798 1.817869 -1809.039304
1.200000 1.114833 1.813356 -1803.954621
1.210000 1.110236 1.853481 -1799.483333
1.220000 1.104379 1.904382 -1798.502712
1.230000 1.099579 1.949325 -1799.307516
1.240000 1.095868 1.986039 -1800.344461
1.250000 1.090539 2.035408 -1799.289681
