0.000000 1.100000 -7.501444 -2.809747 -3297.037221
0.130000 1.100000 -31.297665 -13.626211 -3253.949859
0.260000 1.100000 -28.054334 -12.151970 -3213.030654
0.390000 1.100000 -25.383768 -10.938076 -3161.800348
0.520000 1.100000 -22.426364 -9.593802 -3130.825009
0.650000 1.100000 -20.850317 -8.877417 -3098.447131
0.780000 1.100000 -17.991328 -7.577877 -3064.101334
0.910000 1.100000 -16.512383 -6.905629 -3047.968010
1.040000 1.100000 -15.032117 -6.232781 -3022.246856
1.170000 1.100000 -14.250531 -5.877514 -2989.132664
1.300000 1.100000 -13.260465 -5.427484 -2997.885164
1.430000 1.100000 -11.935623 -4.825283 -2945.727171
1.560000 1.100000 -9.777981 -3.844537 -2936.582272
1.690000 1.100000 -9.793149 -3.851431 -2935.495553
1.820000 1.100000 -9.470005 -3.704548 -2944.384480
1.950000 1.100000 -9.130465 -3.550211 -2912.598815
2.080000 1.100000 -8.588852 -3.304024 -2922.543635
2.210000 1.100000 -8.737524 -3.371602 -2915.408472
2.340000 1.100000 -9.103095 -3.537770 -2912.203209
2.470000 1.100000 -8.682213 -3.346461 -2924.703978
2.600000 1.100000 -8.673585 -3.342539 -2913.351316
2.730000 1.100000 -8.662107 -3.337322 -2900.930871
2.860000 1.100000 -8.071901 -3.069046 -2893.489064
2.990000 1.100000 -7.167019 -2.657736 -2878.427665
3.120000 1.100000 -6.743284 -2.465129 -2872.814565
3.250000 1.100000 -7.111391 -2.632451 -2902.807641
3.380000 1.100000 -7.089379 -2.622445 -2877.704524
3.510000 1.100000 -6.092725 -2.169421 -2861.527649
3.640000 1.100000 -5.023541 -1.683428 -2862.731782
3.770000 1.100000 -6.438685 -2.326675 -2894.800760
3.900000 1.100000 -7.606296 -2.857407 -2883.434545
4.030000 1.100000 -7.041558 -2.600708 -2892.478235
4.160000 1.100000 -6.697062 -2.444119 -2886.210780
4.290000 1.100000 -6.190860 -2.214027 -2870.420853
4.420000 1.100000 -6.420337 -2.318335 -2867.578097
4.550000 1.100000 -4.971631 -1.659832 -2850.541484
4.680000 1.100000 -4.244387 -1.329267 -2850.871696
4.810000 1.100000 -4.503919 -1.447236 -2851.869646
4.940000 1.100000 -5.345848 -1.829931 -2864.966861
5.070000 1.100000 -5.183098 -1.755953 -2861.511281
5.200000 1.100000 -5.018330 -1.681059 -2858.315331
5.330000 1.100000 -5.362991 -1.837723 -2859.021363
5.460000 1.100000 -4.330396 -1.368362 -2828.716203
5.590000 1.100000 -3.576779 -1.025809 -2822.649489
5.720000 1.100000 -3.207604 -0.858002 -2829.424020
5.850000 1.100000 -3.525214 -1.002370 -2815.762997
5.980000 1.100000 -2.888309 -0.712868 -2809.565997
6.110000 1.100000 -3.016388 -0.771085 -2827.653923
6.240000 1.100000 -3.278907 -0.890412 -2832.030083
6.370000 1.100000 -3.781281 -1.118764 -2812.758749
6.500000 1.100000 -3.219166 -0.863257 -2824.185167
6.630000 1.100000 -3.212871 -0.860396 -2825.854828
6.760000 1.100000 -3.290340 -0.895609 -2832.305291
6.890000 1.100000 -3.597642 -1.035292 -2824.445926
7.020000 1.100000 -3.035211 -0.779641 -2827.518980
7.150000 1.100000 -2.992379 -0.760172 -2811.750872
7.280000 1.100000 -2.409108 -0.495049 -2813.542293
7.410000 1.100000 -2.092368 -0.351077 -2791.058776
7.540000 1.100000 -1.792011 -0.214550 -2795.925982
7.670000 1.100000 -1.132860 0.085064 -2806.892276
7.800000 1.100000 -1.304944 0.006844 -2803.452198
7.930000 1.100000 -1.751078 -0.195945 -2813.855515
8.060000 1.100000 -2.514642 -0.543019 -2825.474802
8.190000 1.100000 -2.514864 -0.543120 -2816.885845
8.320000 1.100000 -2.267418 -0.430645 -2809.737025
8.450000 1.100000 -1.867546 -0.248884 -2790.478253
8.580000 1.100000 -1.244968 0.034105 -2785.222153
8.710000 1.100000 -1.122588 0.089733 -2790.752502
8.840000 1.100000 -1.135459 0.083882 -2795.505180
8.970000 1.100000 -1.220901 0.045045 -2787.796938
9.100000 1.100000 -0.947297 0.169411 -2797.256321
9.230000 1.100000 -1.505694 -0.084406 -2789.041993
9.360000 1.100000 -1.075241 0.111254 -2770.842047
9.490000 1.100000 0.389965 0.777257 -2763.479211
9.620000 1.100000 1.162320 1.128327 -2741.564300
9.750000 1.100000 1.367345 1.221520 -2729.833252
9.880000 1.100000 1.320769 1.200349 -2749.545092
10.010000 1.100000 0.849467 0.986122 -2769.580167
10.140000 1.100000 -0.089326 0.559397 -2776.455581
10.270000 1.100000 -0.956181 0.165372 -2776.793348
10.400000 1.100000 -0.172456 0.521611 -2771.383561
10.530000 1.100000 -1.035999 0.129091 -2794.905247
10.660000 1.100000 -1.232937 0.039574 -2795.692073
10.790000 1.100000 -1.941892 -0.282678 -2798.594342
10.920000 1.100000 -1.140683 0.081508 -2777.549031
11.050000 1.100000 -1.701817 -0.173553 -2790.096232
11.180000 1.100000 -1.196378 0.056192 -2778.106211
11.310000 1.100000 -1.171720 0.067400 -2794.248876
11.440000 1.100000 -1.777110 -0.207777 -2798.726778
11.570000 1.100000 -1.444127 -0.056421 -2808.233720
11.700000 1.100000 -1.673826 -0.160830 -2793.671752
11.830000 1.100000 -1.529477 -0.095217 -2788.746200
11.960000 1.100000 -1.287105 0.014952 -2791.882123
12.090000 1.100000 -0.716311 0.274404 -2783.055631
12.220000 1.100000 -0.454834 0.393257 -2777.038107
12.350000 1.100000 -0.276582 0.474281 -2785.651521
12.480000 1.100000 -0.811333 0.231212 -2775.917967
12.610000 1.100000 -0.611748 0.321933 -2801.318007
12.740000 1.100000 -1.519518 -0.090690 -2796.066612
12.870000 1.100000 -2.108886 -0.358585 -2791.398220
13.000000 1.100000 -0.984757 0.152383 -2784.066621
13.130000 1.100000 -1.471335 -0.068789 -2785.858410
13.260000 1.100000 -0.880712 0.199676 -2773.052796
13.390000 1.100000 -0.938378 0.173465 -2797.275380
13.520000 1.100000 -1.579995 -0.118179 -2805.353820
13.650000 1.100000 -2.308812 -0.449460 -2790.777799
13.780000 1.100000 -1.812327 -0.223785 -2783.615739
13.910000 1.100000 -0.931997 0.176365 -2781.321912
14.040000 1.100000 -1.018674 0.136966 -2779.097920
14.170000 1.100000 -1.001469 0.144787 -2777.216430
14.300000 1.100000 -0.803251 0.234886 -2785.849096
14.430000 1.100000 -1.324967 -0.002258 -2805.888008
14.560000 1.100000 -1.876401 -0.252909 -2811.134550
14.690000 1.100000 -3.092031 -0.805469 -2815.207120
14.820000 1.100000 -2.538876 -0.554034 -2802.258136
14.950000 1.100000 -2.064348 -0.338340 -2784.776928
15.080000 1.100000 -1.044710 0.125132 -2791.648303
15.210000 1.100000 -2.008254 -0.312843 -2810.426218
15.340000 1.100000 -1.883020 -0.255918 -2796.147739
15.470000 1.100000 -1.631569 -0.141622 -2803.595612
15.600000 1.100000 -2.052008 -0.332731 -2795.091405
15.730000 1.100000 -1.389262 -0.031483 -2797.919203
15.860000 1.100000 -1.814329 -0.224695 -2810.202049
15.990000 1.100000 -2.480485 -0.527493 -2818.712560
16.120000 1.100000 -2.399018 -0.490463 -2822.284589
16.250000 1.100000 -1.848733 -0.240333 -2812.046573
16.380000 1.100000 -2.184598 -0.392999 -2819.277664
16.510000 1.100000 -2.387108 -0.485049 -2806.576438
16.640000 1.100000 -2.013759 -0.315345 -2803.839310
16.770000 1.100000 -1.246511 0.033404 -2803.298485
16.900000 1.100000 -1.596399 -0.125636 -2808.000035
17.030000 1.100000 -1.730185 -0.186448 -2793.382038
17.160000 1.100000 -1.689614 -0.168006 -2788.778940
17.290000 1.100000 -0.639665 0.309243 -2784.084047
17.420000 1.100000 -0.983659 0.152882 -2795.705053
17.550000 1.100000 -1.202586 0.053370 -2793.703243
17.680000 1.100000 -0.453467 0.393878 -2778.704870
17.810000 1.100000 -0.613487 0.321142 -2798.365255
17.940000 1.100000 -1.085218 0.106719 -2780.400066
18.070000 1.100000 0.254040 0.715473 -2757.852447
18.200000 1.100000 -0.929489 0.177505 -2776.816837
18.330000 1.100000 -0.507925 0.369125 -2767.810141
18.460000 1.100000 -0.048663 0.577881 -2761.650074
18.590000 1.100000 0.101460 0.646118 -2774.652039
18.720000 1.100000 0.414342 0.788337 -2768.339576
18.850000 1.100000 0.538687 0.844858 -2748.502752
18.980000 1.100000 1.858975 1.444989 -2741.030362
19.110000 1.100000 2.016085 1.516402 -2736.463940
19.240000 1.100000 2.661621 1.809828 -2722.158403
19.370000 1.100000 2.173277 1.587853 -2730.374991
19.500000 1.100000 1.853551 1.442523 -2756.566140
19.630000 1.100000 1.480592 1.272996 -2737.351374
19.760000 1.100000 2.125112 1.565960 -2737.398603
19.890000 1.100000 2.052933 1.533151 -2746.264609
20.020000 1.100000 2.230895 1.614043 -2739.496401
20.150000 1.100000 1.589651 1.322569 -2738.196263
20.280000 1.100000 2.620687 1.791221 -2709.609525
20.410000 1.100000 2.785570 1.866168 -2715.670944
20.540000 1.100000 2.444726 1.711239 -2729.384054
20.670000 1.100000 3.100072 2.009124 -2716.209039
20.800000 1.100000 3.604589 2.238450 -2722.536629
20.930000 1.100000 2.874981 1.906810 -2714.838638
21.060000 1.100000 2.878502 1.908410 -2721.442618
