0.186  0.038314 0.794868
0.187  0.0386872 0.782991
0.188  0.0390602 0.771259
0.189  0.0394329 0.759673
0.19  0.0398053 0.74823
0.191  0.0401775 0.73693
0.192  0.0405492 0.725772
0.193  0.0409206 0.714755
0.194  0.0412916 0.703878
0.195  0.0416621 0.69314
0.196  0.0420321 0.68254
0.197  0.0424016 0.672076
0.198  0.0427706 0.661748
0.199  0.043139 0.651554
0.2  0.0435069 0.641494
0.201  0.0438741 0.631566
0.202  0.0442407 0.62177
0.203  0.0446066 0.612103
0.204  0.0449718 0.602565
0.205  0.0453362 0.593155
0.206  0.0457 0.583871
0.207  0.0460629 0.574713
0.208  0.0464251 0.565679
0.209  0.0467864 0.556769
0.21  0.0471469 0.54798
0.211  0.0475065 0.539312
0.212  0.0478652 0.530763
0.213  0.048223 0.522333
0.214  0.0485798 0.51402
0.215  0.0489357 0.505823
0.216  0.0492906 0.497741
0.217  0.0496445 0.489772
0.218  0.0499974 0.481916
0.219  0.0503492 0.474172
0.22  0.0507 0.466537
0.221  0.0510497 0.459011
0.222  0.0513982 0.451593
0.223  0.0517457 0.444282
0.224  0.052092 0.437076
0.225  0.0524372 0.429974
0.226  0.0527812 0.422975
0.227  0.053124 0.416078
0.228  0.0534656 0.409282
0.229  0.0538059 0.402585
0.23  0.054145 0.395987
0.231  0.0544829 0.389486
0.232  0.0548195 0.383081
0.233  0.0551548 0.376771
0.234  0.0554888 0.370555
0.235  0.0558215 0.364432
0.236  0.0561529 0.3584
0.237  0.0564829 0.352459
0.238  0.0568116 0.346607
0.239  0.0571389 0.340843
0.24  0.0574649 0.335166
0.241  0.0577894 0.329576
0.242  0.0581126 0.32407
0.243  0.0584343 0.318649
0.244  0.0587546 0.31331
0.245  0.0590735 0.308053
0.246  0.0593909 0.302877
0.247  0.0597069 0.29778
0.248  0.0600214 0.292763
0.249  0.0603345 0.287822
0.25  0.060646 0.282959
0.251  0.0609561 0.278171
0.252  0.0612647 0.273457
0.253  0.0615718 0.268818
0.254  0.0618773 0.26425
0.255  0.0621814 0.259755
0.256  0.0624839 0.25533
0.257  0.0627849 0.250975
0.258  0.0630843 0.246688
0.259  0.0633822 0.242469
0.26  0.0636786 0.238318
0.261  0.0639733 0.234232
0.262  0.0642666 0.230211
0.263  0.0645582 0.226254
0.264  0.0648483 0.222361
0.265  0.0651368 0.21853
0.266  0.0654237 0.21476
0.267  0.0657091 0.211051
0.268  0.0659928 0.207402
0.269  0.066275 0.203811
0.27  0.0665556 0.200279
0.271  0.0668345 0.196804
0.272  0.0671119 0.193385
0.273  0.0673876 0.190022
0.274  0.0676618 0.186713
0.275  0.0679344 0.183459
0.276  0.0682053 0.180257
0.277  0.0684746 0.177108
0.278  0.0687423 0.174011
0.279  0.0690084 0.170964
0.28  0.0692729 0.167967
0.281  0.0695358 0.16502
0.282  0.069797 0.162122
0.283  0.0700567 0.159271
0.284  0.0703147 0.156468
0.285  0.0705711 0.153711
0.286  0.0708259 0.150999
0.287  0.0710791 0.148333
0.288  0.0713306 0.145711
0.289  0.0715806 0.143133
0.29  0.0718289 0.140598
0.291  0.0720756 0.138105
0.292  0.0723207 0.135654
0.293  0.0725642 0.133244
0.294  0.0728061 0.130875
0.295  0.0730464 0.128545
0.296  0.0732851 0.126255
0.297  0.0735222 0.124003
0.298  0.0737577 0.12179
0.299  0.0739916 0.119613
0.3  0.0742238 0.117474
0.301  0.0744545 0.11537
0.302  0.0746837 0.113303
0.303  0.0749112 0.11127
0.304  0.0751371 0.109273
0.305  0.0753615 0.107309
0.306  0.0755843 0.105378
0.307  0.0758055 0.103481
0.308  0.0760251 0.101616
0.309  0.0762432 0.099783
0.31  0.0764597 0.0979814
0.311  0.0766747 0.0962106
0.312  0.0768881 0.0944703
0.313  0.0770999 0.0927599
0.314  0.0773102 0.0910789
0.315  0.077519 0.0894269
0.316  0.0777262 0.0878034
0.317  0.0779319 0.0862079
0.318  0.0781361 0.08464
0.319  0.0783388 0.0830993
0.32  0.0785399 0.0815852
0.321  0.0787395 0.0800974
0.322  0.0789376 0.0786354
0.323  0.0791342 0.0771989
0.324  0.0793294 0.0757873
0.325  0.079523 0.0744003
0.326  0.0797151 0.0730375
0.327  0.0799058 0.0716985
0.328  0.080095 0.0703829
0.329  0.0802827 0.0690902
0.33  0.0804689 0.0678202
0.331  0.0806537 0.0665725
0.332  0.0808371 0.0653466
0.333  0.081019 0.0641423
0.334  0.0811994 0.0629591
0.335  0.0813784 0.0617967
0.336  0.081556 0.0606548
0.337  0.0817322 0.059533
0.338  0.0819069 0.058431
0.339  0.0820803 0.0573485
0.34  0.0822522 0.0562851
0.341  0.0824227 0.0552404
0.342  0.0825919 0.0542143
0.343  0.0827596 0.0532064
0.344  0.082926 0.0522163
0.345  0.083091 0.0512438
0.346  0.0832547 0.0502886
0.347  0.083417 0.0493504
0.348  0.0835779 0.0484289
0.349  0.0837375 0.0475237
0.35  0.0838957 0.0466348
0.351  0.0840527 0.0457616
0.352  0.0842083 0.0449041
0.353  0.0843625 0.0440619
0.354  0.0845155 0.0432348
0.355  0.0846671 0.0424225
0.356  0.0848175 0.0416247
0.357  0.0849666 0.0408413
0.358  0.0851144 0.0400719
0.359  0.0852609 0.0393163
0.36  0.0854061 0.0385743
0.361  0.0855501 0.0378457
0.362  0.0856928 0.0371302
0.363  0.0858342 0.0364275
0.364  0.0859745 0.0357376
0.365  0.0861134 0.0350601
0.366  0.0862512 0.0343949
0.367  0.0863877 0.0337417
0.368  0.086523 0.0331003
0.369  0.0866572 0.0324705
0.37  0.0867901 0.0318521
0.371  0.0869218 0.031245
0.372  0.0870523 0.0306489
0.373  0.0871817 0.0300636
0.374  0.0873098 0.0294889
0.375  0.0874369 0.0289247
0.376  0.0875627 0.0283708
0.377  0.0876874 0.027827
0.378  0.087811 0.0272931
0.379  0.0879334 0.026769
0.38  0.0880547 0.0262544
0.381  0.0881748 0.0257493
0.382  0.0882939 0.0252534
0.383  0.0884118 0.0247665
0.384  0.0885287 0.0242886
0.385  0.0886444 0.0238195
0.386  0.0887591 0.023359
0.387  0.0888727 0.0229069
0.388  0.0889852 0.0224632
0.389  0.0890966 0.0220276
0.39  0.089207 0.0216
0.391  0.0893163 0.0211803
0.392  0.0894246 0.0207684
0.393  0.0895319 0.0203641
0.394  0.0896381 0.0199672
0.395  0.0897433 0.0195777
0.396  0.0898474 0.0191954
0.397  0.0899506 0.0188201
0.398  0.0900527 0.0184519
0.399  0.0901539 0.0180904
0.4  0.0902541 0.0177357
0.401  0.0903533 0.0173875
0.402  0.0904515 0.0170459
0.403  0.0905487 0.0167106
0.404  0.090645 0.0163815
0.405  0.0907403 0.0160586
0.406  0.0908347 0.0157417
0.407  0.0909281 0.0154307
0.408  0.0910206 0.0151255
0.409  0.0911122 0.014826
