5.116 0.0982609
4.301 0.098261
3.616 0.0982611
3.04 0.0982614
2.556 0.0982618
2.148 0.0982626
1.806 0.0982638
1.518 0.0982659
1.275 0.0982694
1.071 0.0982753
0.9 0.0982853
0.755 0.0983019
0.633 0.0983299
0.531 0.0983769
0.444 0.0984556
0.371 0.0985872
0.31 0.0988069
0.257 0.0991721
0.213 0.0997762
0.175 0.100768
